order_id,order_date,ship_date,region,country,customer_segment,product_category,product_subcategory,quantity,unit_price,discount,sales,profit,shipping_cost,order_priority
MRG-2025-14913,2025-06-13,2025-06-20,North America,Mexico,Consumer,Apparel,Outerwear,8,96.95,0.1,698.04,145.18,19.76,Low
MRG-2025-11206,2025-06-13,2025-06-16,North America,Mexico,Home Office,Home & Living,Decor,6,130.33,0.1,703.78,47.64,26.93,High
MRG-2025-10376,2025-06-13,2025-06-15,Europe,United Kingdom,Corporate,Apparel,Outerwear,11,52.98,0.15,495.36,-10.79,64.4,High
MRG-2025-12238,2025-06-13,2025-06-14,Europe,Germany,Consumer,Electronics,Audio,2,208.43,0.1,375.17,89.45,16.69,Low
MRG-2025-13606,2025-06-14,2025-06-16,North America,Mexico,Consumer,Electronics,Wearables,3,214.13,0.3,449.67,-67.45,11.26,Medium
MRG-2025-13931,2025-06-14,2025-06-21,North America,United States,Home Office,Home & Living,Kitchenware,2,186.69,0.0,373.38,151.89,18.17,Medium
MRG-2025-15052,2025-06-14,2025-06-19,North America,Mexico,Consumer,Home & Living,Kitchenware,4,260.35,0.0,1041.4,392.09,18.92,Medium
MRG-2025-11415,2025-06-14,2025-06-16,Europe,United Kingdom,Consumer,Apparel,Footwear,7,30.3,0.15,180.28,45.94,26.06,High
MRG-2025-11523,2025-06-14,2025-06-15,North America,Canada,Consumer,Home & Living,Kitchenware,10,228.67,0.05,2172.36,545.56,64.67,High
MRG-2025-12664,2025-06-14,2025-06-21,North America,Canada,Home Office,Electronics,Audio,1,440.97,0.05,418.92,10.04,16.45,High
MRG-2025-11969,2025-06-14,2025-06-21,Europe,France,Consumer,Electronics,Accessories,11,364.32,0.0,4007.52,738.72,55.4,Low
MRG-2025-13013,2025-06-15,2025-06-17,APAC,Australia,Consumer,Apparel,Activewear,5,175.94,0.0,879.7,341.32,28.76,Medium
MRG-2025-14373,2025-06-15,2025-06-23,North America,Mexico,Consumer,Apparel,Outerwear,1,234.38,0.2,187.5,47.36,4.92,Low
MRG-2025-13002,2025-06-16,2025-06-21,Europe,Spain,Home Office,Home & Living,Decor,10,188.11,0.0,1881.1,346.28,74.18,High
MRG-2025-12758,2025-06-16,2025-06-19,Europe,Germany,Consumer,Home & Living,Kitchenware,11,129.61,0.15,1211.85,194.5,59.71,Medium
MRG-2025-10542,2025-06-16,2025-06-17,North America,United States,Consumer,Apparel,Outerwear,10,258.13,0.3,1806.91,-31.7,57.3,Medium
MRG-2025-14508,2025-06-16,2025-06-24,Europe,France,Home Office,Apparel,Outerwear,3,256.28,0.05,730.4,164.51,11.25,Low
MRG-2025-11321,2025-06-16,2025-06-21,North America,Mexico,Corporate,Apparel,Accessories,2,74.47,0.0,148.94,41.78,15.95,High
MRG-2025-12897,2025-06-17,2025-06-22,APAC,Japan,Consumer,Electronics,Wearables,9,228.29,0.0,2054.61,504.53,18.25,High
MRG-2025-10750,2025-06-17,2025-06-19,North America,United States,Consumer,Home & Living,Bedding,6,236.5,0.05,1348.05,361.06,26.56,High
MRG-2025-10607,2025-06-17,2025-06-24,APAC,Singapore,Consumer,Apparel,Footwear,3,32.11,0.1,86.7,2.4,9.94,Medium
MRG-2025-15087,2025-06-18,2025-06-19,North America,Mexico,Consumer,Electronics,Accessories,1,280.64,0.2,224.51,23.23,9.92,Low
MRG-2025-15318,2025-06-18,2025-06-24,North America,Canada,Corporate,Home & Living,Bedding,11,312.84,0.0,3441.24,1179.62,52.38,Medium
MRG-2025-11610,2025-06-18,2025-06-24,Europe,Spain,Corporate,Apparel,Activewear,5,47.65,0.0,238.25,29.48,19.18,Low
MRG-2025-14350,2025-06-18,2025-06-26,North America,United States,Corporate,Home & Living,Bedding,9,200.38,0.15,1532.91,113.22,23.87,Medium
MRG-2025-12309,2025-06-18,2025-06-22,North America,United States,Corporate,Home & Living,Furniture,4,437.38,0.15,1487.09,106.19,20.56,High
MRG-2025-11363,2025-06-18,2025-06-19,North America,Canada,Corporate,Electronics,Wearables,5,189.01,0.15,803.29,-55.87,13.23,Medium
MRG-2025-13104,2025-06-19,2025-06-24,North America,United States,Consumer,Home & Living,Bedding,11,174.06,0.05,1818.93,670.41,62.61,Medium
MRG-2025-12515,2025-06-19,2025-06-22,North America,Canada,Consumer,Home & Living,Bedding,8,40.69,0.05,309.24,13.2,48.62,Medium
MRG-2025-10128,2025-06-19,2025-06-22,North America,United States,Consumer,Home & Living,Kitchenware,11,222.94,0.1,2207.11,372.39,50.94,Medium
MRG-2025-11065,2025-06-19,2025-06-20,Europe,France,Consumer,Home & Living,Kitchenware,11,31.12,0.0,342.32,132.68,15.12,High
MRG-2025-15014,2025-06-19,2025-06-24,Europe,Germany,Corporate,Apparel,Accessories,7,218.56,0.3,1070.94,-160.64,21.12,Medium
MRG-2025-10610,2025-06-19,2025-06-24,North America,Mexico,Consumer,Home & Living,Furniture,11,441.06,0.2,3881.33,504.79,51.34,Medium
MRG-2025-12676,2025-06-20,2025-06-26,Europe,Germany,Corporate,Electronics,Audio,1,112.81,0.0,112.81,29.4,17.05,Medium
MRG-2025-15443,2025-06-20,2025-06-28,North America,Canada,Consumer,Home & Living,Bedding,1,211.94,0.15,180.15,22.09,14.11,Medium
MRG-2025-14904,2025-06-20,2025-06-21,North America,Mexico,Consumer,Home & Living,Bedding,1,206.08,0.2,164.86,32.46,12.31,Low
MRG-2025-14627,2025-06-20,2025-06-25,APAC,Australia,Home Office,Apparel,Footwear,5,130.04,0.2,520.16,12.96,27.43,Low
MRG-2025-13941,2025-06-20,2025-06-28,North America,Mexico,Corporate,Apparel,Activewear,3,343.34,0.15,875.52,230.6,18.77,Low
MRG-2025-12127,2025-06-20,2025-06-21,North America,United States,Consumer,Home & Living,Bedding,10,411.64,0.0,4116.4,959.6,29.44,Medium
MRG-2025-15960,2025-06-20,2025-06-27,North America,Canada,Corporate,Home & Living,Decor,2,123.44,0.15,209.85,60.13,15.95,Medium
MRG-2025-15561,2025-06-20,2025-06-28,North America,Canada,Corporate,Home & Living,Furniture,4,278.52,0.0,1114.08,213.88,33.23,Low
MRG-2025-12770,2025-06-21,2025-06-25,North America,United States,Corporate,Apparel,Footwear,1,231.69,0.0,231.69,49.91,7.73,High
MRG-2025-13987,2025-06-21,2025-06-24,North America,Mexico,Consumer,Home & Living,Furniture,8,414.97,0.1,2987.78,348.9,58.49,Medium
MRG-2025-13110,2025-06-21,2025-06-22,North America,United States,Consumer,Apparel,Outerwear,7,276.58,0.1,1742.45,613.02,45.5,Medium
MRG-2025-12431,2025-06-21,2025-06-23,North America,Canada,Consumer,Apparel,Footwear,11,165.01,0.0,1815.11,206.77,26.3,High
MRG-2025-13076,2025-06-21,2025-06-25,Europe,United Kingdom,Consumer,Home & Living,Bedding,1,190.22,0.0,190.22,69.2,13.03,Low
MRG-2025-11583,2025-06-21,2025-06-29,North America,United States,Consumer,Electronics,Accessories,1,346.7,0.0,346.7,51.89,19.24,Low
MRG-2025-13040,2025-06-22,2025-06-23,APAC,Japan,Consumer,Home & Living,Bedding,6,417.34,0.3,1752.83,-73.26,51.82,High
MRG-2025-12928,2025-06-22,2025-06-28,APAC,Australia,Consumer,Apparel,Outerwear,3,378.35,0.05,1078.3,373.2,16.36,High
MRG-2025-14756,2025-06-22,2025-06-24,APAC,India,Consumer,Apparel,Activewear,4,236.45,0.05,898.51,339.88,39.51,High
MRG-2025-12514,2025-06-22,2025-06-23,North America,United States,Consumer,Electronics,Audio,1,159.85,0.05,151.86,36.6,10.52,Low
MRG-2025-15958,2025-06-23,2025-06-30,North America,Mexico,Corporate,Home & Living,Kitchenware,10,75.96,0.2,607.68,148.26,62.98,High
MRG-2025-13267,2025-06-24,2025-06-30,North America,Canada,Consumer,Apparel,Activewear,3,328.13,0.2,787.51,164.29,11.45,Critical
MRG-2025-14258,2025-06-24,2025-06-29,Europe,France,Consumer,Electronics,Smart Home,8,220.11,0.0,1760.88,194.37,31.48,Low
MRG-2025-12099,2025-06-24,2025-07-02,APAC,India,Corporate,Electronics,Smart Home,7,315.91,0.05,2100.8,301.12,25.7,Low
MRG-2025-12131,2025-06-24,2025-06-28,North America,United States,Corporate,Electronics,Audio,6,344.43,0.3,1446.61,206.84,48.68,Medium
MRG-2025-12760,2025-06-25,2025-06-28,APAC,Australia,Corporate,Electronics,Wearables,10,184.3,0.0,1843.0,539.67,65.48,Medium
MRG-2025-12002,2025-06-25,2025-07-03,North America,Canada,Consumer,Home & Living,Decor,8,132.18,0.0,1057.44,375.94,22.89,Medium
MRG-2025-10024,2025-06-25,2025-06-29,Europe,Germany,Home Office,Electronics,Accessories,2,112.64,0.0,225.28,61.78,9.02,Low
MRG-2025-15229,2025-06-25,2025-07-03,North America,United States,Home Office,Home & Living,Bedding,6,40.65,0.0,243.9,44.23,20.26,Low
MRG-2025-11341,2025-06-26,2025-07-01,Europe,United Kingdom,Consumer,Apparel,Footwear,5,23.92,0.15,101.66,19.35,36.99,High
MRG-2025-12424,2025-06-26,2025-06-27,APAC,Japan,Consumer,Apparel,Footwear,4,44.72,0.1,160.99,37.59,18.46,High
MRG-2025-10230,2025-06-26,2025-06-27,Europe,Spain,Corporate,Electronics,Accessories,11,193.71,0.0,2130.81,709.89,74.05,High
MRG-2025-12237,2025-06-26,2025-07-03,North America,Canada,Corporate,Home & Living,Bedding,1,105.36,0.2,84.29,-2.23,15.02,Medium
MRG-2025-11753,2025-06-27,2025-07-01,North America,Canada,Corporate,Apparel,Outerwear,4,23.59,0.2,75.49,-2.92,22.83,Medium
MRG-2025-15524,2025-06-27,2025-07-01,APAC,India,Consumer,Home & Living,Decor,6,47.32,0.0,283.92,67.25,41.95,Low
MRG-2025-12593,2025-06-27,2025-07-04,North America,Mexico,Corporate,Home & Living,Bedding,4,155.24,0.0,620.96,229.81,24.5,Medium
MRG-2025-10123,2025-06-27,2025-07-02,Europe,Germany,Home Office,Home & Living,Decor,5,221.46,0.15,941.2,112.58,21.4,Critical
MRG-2025-11895,2025-06-28,2025-06-30,APAC,Australia,Corporate,Home & Living,Kitchenware,2,150.99,0.0,301.98,80.96,14.52,Medium
MRG-2025-14995,2025-06-28,2025-07-06,APAC,Singapore,Consumer,Apparel,Footwear,8,288.62,0.0,2308.96,778.82,44.13,High
MRG-2025-15941,2025-06-28,2025-06-30,North America,Canada,Corporate,Electronics,Wearables,11,427.51,0.05,4467.48,400.46,44.11,Medium
MRG-2025-15495,2025-06-29,2025-07-02,APAC,India,Home Office,Apparel,Outerwear,7,427.72,0.15,2544.93,298.71,49.98,Low
MRG-2025-14473,2025-06-29,2025-07-03,Europe,France,Consumer,Electronics,Accessories,9,95.94,0.0,863.46,341.47,24.16,Medium
MRG-2025-12992,2025-06-29,2025-07-01,North America,Mexico,Consumer,Home & Living,Decor,10,439.5,0.1,3955.5,367.81,43.85,High
MRG-2025-11751,2025-06-29,2025-07-03,North America,Mexico,Consumer,Home & Living,Bedding,10,369.38,0.1,3324.42,5.82,52.4,Low
MRG-2025-11398,2025-06-30,2025-07-03,North America,Canada,Consumer,Home & Living,Furniture,8,388.73,0.0,3109.84,814.99,17.08,Medium
MRG-2025-12474,2025-07-01,2025-07-03,North America,United States,Consumer,Apparel,Outerwear,10,135.08,0.15,1148.18,42.16,19.77,Low
MRG-2025-11074,2025-07-01,2025-07-05,North America,Canada,Consumer,Electronics,Smart Home,11,113.31,0.3,872.49,224.34,46.35,Medium
MRG-2025-13122,2025-07-01,2025-07-03,Europe,France,Consumer,Electronics,Smart Home,11,319.92,0.3,2463.38,429.03,20.46,High
MRG-2025-10084,2025-07-02,2025-07-09,North America,Mexico,Consumer,Home & Living,Kitchenware,1,60.58,0.0,60.58,11.47,10.66,Low
MRG-2025-11032,2025-07-02,2025-07-06,North America,United States,Corporate,Electronics,Audio,1,233.77,0.1,210.39,62.42,11.14,Medium
MRG-2025-11658,2025-07-02,2025-07-03,APAC,India,Consumer,Electronics,Smart Home,11,448.67,0.2,3948.3,-315.9,57.73,High
MRG-2025-15248,2025-07-02,2025-07-07,North America,Canada,Consumer,Electronics,Accessories,3,448.06,0.2,1075.34,198.53,24.91,Low
MRG-2025-15576,2025-07-02,2025-07-04,North America,Mexico,Corporate,Electronics,Accessories,9,74.74,0.15,571.76,-3.59,47.24,Medium
MRG-2025-13888,2025-07-02,2025-07-06,Europe,France,Corporate,Electronics,Accessories,2,449.1,0.0,898.2,113.04,11.62,Medium
MRG-2025-10139,2025-07-02,2025-07-04,North America,Mexico,Corporate,Electronics,Accessories,5,130.08,0.0,650.4,265.32,23.88,High
MRG-2025-15277,2025-07-03,2025-07-04,North America,Canada,Corporate,Apparel,Footwear,3,404.05,0.15,1030.33,264.09,8.79,Medium
MRG-2025-12210,2025-07-03,2025-07-05,Europe,France,Consumer,Electronics,Smart Home,4,334.93,0.0,1339.72,268.06,19.35,Medium
MRG-2025-14479,2025-07-03,2025-07-05,North America,Mexico,Home Office,Apparel,Accessories,10,299.99,0.1,2699.91,295.62,43.87,High
MRG-2025-11796,2025-07-03,2025-07-11,North America,Canada,Consumer,Electronics,Accessories,8,153.43,0.15,1043.32,139.93,61.44,Low
MRG-2025-14456,2025-07-04,2025-07-08,Europe,United Kingdom,Corporate,Apparel,Activewear,11,77.06,0.0,847.66,326.4,24.93,High
MRG-2025-13951,2025-07-04,2025-07-05,North America,United States,Consumer,Home & Living,Decor,8,323.85,0.1,2331.72,211.3,36.51,Medium
MRG-2025-15097,2025-07-04,2025-07-08,North America,Canada,Consumer,Home & Living,Kitchenware,3,352.72,0.3,740.71,-35.64,10.09,Medium
MRG-2025-14199,2025-07-04,2025-07-06,North America,Canada,Consumer,Home & Living,Decor,11,251.66,0.3,1937.78,-216.61,27.32,Medium
MRG-2025-10365,2025-07-04,2025-07-06,North America,Mexico,Corporate,Apparel,Accessories,2,337.81,0.1,608.06,165.43,10.14,Low
MRG-2025-10243,2025-07-04,2025-07-07,Europe,France,Corporate,Home & Living,Bedding,4,225.67,0.3,631.88,-94.78,11.1,High
MRG-2025-10280,2025-07-04,2025-07-11,APAC,Japan,Corporate,Apparel,Activewear,9,307.31,0.05,2627.5,679.02,33.2,Low
MRG-2025-13902,2025-07-05,2025-07-11,Europe,France,Consumer,Home & Living,Decor,1,437.7,0.2,350.16,33.77,14.94,Low
MRG-2025-10884,2025-07-05,2025-07-13,APAC,India,Consumer,Electronics,Accessories,4,400.22,0.3,1120.62,-156.25,16.75,Medium
MRG-2025-15557,2025-07-05,2025-07-10,North America,Mexico,Corporate,Home & Living,Kitchenware,8,336.35,0.0,2690.8,1030.95,62.96,Low
MRG-2025-12409,2025-07-05,2025-07-11,North America,Mexico,Consumer,Home & Living,Decor,3,440.18,0.2,1056.43,-16.39,22.56,Low
MRG-2025-14259,2025-07-05,2025-07-10,Europe,United Kingdom,Corporate,Apparel,Outerwear,2,237.16,0.3,332.02,40.79,17.09,High
MRG-2025-10258,2025-07-06,2025-07-09,Europe,Germany,Consumer,Electronics,Audio,2,419.32,0.3,587.05,41.87,21.0,Medium
MRG-2025-15539,2025-07-06,2025-07-13,North America,Canada,Consumer,Apparel,Accessories,1,14.49,0.15,12.32,2.62,3.6,High
MRG-2025-12314,2025-07-06,2025-07-07,North America,Mexico,Consumer,Home & Living,Furniture,8,446.45,0.2,2857.28,371.02,64.89,Low
MRG-2025-10872,2025-07-06,2025-07-14,Europe,Spain,Corporate,Home & Living,Kitchenware,2,449.76,0.1,809.57,235.81,16.53,Medium
MRG-2025-15423,2025-07-07,2025-07-08,APAC,Singapore,Consumer,Home & Living,Furniture,1,80.37,0.05,76.35,3.72,7.13,Low
MRG-2025-10622,2025-07-07,2025-07-11,APAC,Singapore,Home Office,Apparel,Accessories,3,81.13,0.3,170.37,-6.32,30.16,Critical
MRG-2025-12583,2025-07-07,2025-07-10,Europe,Spain,Consumer,Electronics,Accessories,9,435.09,0.15,3328.44,733.85,47.04,High
MRG-2025-11626,2025-07-07,2025-07-11,Europe,Germany,Home Office,Apparel,Accessories,2,197.53,0.0,395.06,62.23,19.12,Low
MRG-2025-14851,2025-07-07,2025-07-08,APAC,Singapore,Home Office,Electronics,Smart Home,5,384.87,0.1,1731.91,214.04,25.24,Low
MRG-2025-11737,2025-07-07,2025-07-13,Europe,Spain,Consumer,Apparel,Activewear,11,311.31,0.1,3081.97,495.94,48.38,Low
MRG-2025-12919,2025-07-08,2025-07-14,Europe,Germany,Corporate,Electronics,Wearables,4,436.9,0.1,1572.84,43.89,13.13,Medium
MRG-2025-10437,2025-07-08,2025-07-13,North America,Canada,Consumer,Apparel,Accessories,10,28.52,0.2,228.16,16.5,32.94,Low
MRG-2025-14358,2025-07-08,2025-07-11,APAC,Japan,Corporate,Apparel,Footwear,5,423.81,0.1,1907.15,389.46,40.7,Low
MRG-2025-11712,2025-07-08,2025-07-11,North America,United States,Home Office,Apparel,Accessories,6,348.36,0.05,1985.65,560.37,17.4,Medium
MRG-2025-12452,2025-07-08,2025-07-11,Europe,Spain,Consumer,Home & Living,Decor,1,146.94,0.2,117.55,17.44,18.74,Medium
MRG-2025-11524,2025-07-08,2025-07-09,APAC,India,Consumer,Apparel,Footwear,9,90.15,0.1,730.22,19.33,48.31,Medium
MRG-2025-14578,2025-07-08,2025-07-13,APAC,Singapore,Corporate,Electronics,Audio,11,95.92,0.0,1055.12,386.86,57.12,Low
MRG-2025-11199,2025-07-08,2025-07-15,Europe,Spain,Consumer,Home & Living,Kitchenware,4,289.25,0.0,1157.0,111.58,17.01,Medium
MRG-2025-12407,2025-07-08,2025-07-12,North America,United States,Consumer,Electronics,Smart Home,6,168.07,0.2,806.74,178.8,27.43,High
MRG-2025-14033,2025-07-09,2025-07-10,APAC,Australia,Home Office,Home & Living,Bedding,9,147.7,0.0,1329.3,540.45,31.43,Critical
MRG-2025-13199,2025-07-09,2025-07-15,Europe,Spain,Corporate,Home & Living,Bedding,1,442.72,0.2,354.18,30.0,17.0,Medium
MRG-2025-12502,2025-07-09,2025-07-11,North America,Canada,Consumer,Electronics,Wearables,1,343.29,0.3,240.3,-32.24,9.43,Medium
MRG-2025-11890,2025-07-09,2025-07-10,North America,Canada,Consumer,Home & Living,Furniture,5,324.3,0.3,1135.05,111.75,39.09,High
MRG-2025-12036,2025-07-09,2025-07-12,North America,Mexico,Consumer,Electronics,Audio,9,52.78,0.1,427.52,96.06,61.26,Low
MRG-2025-12332,2025-07-09,2025-07-11,North America,United States,Corporate,Electronics,Audio,9,274.06,0.2,1973.23,245.39,24.06,Medium
MRG-2025-14962,2025-07-10,2025-07-11,APAC,India,Consumer,Electronics,Smart Home,1,294.24,0.0,294.24,70.86,7.37,Medium
MRG-2025-15856,2025-07-10,2025-07-13,North America,United States,Home Office,Apparel,Accessories,9,275.61,0.15,2108.42,425.79,30.67,Low
MRG-2025-10004,2025-07-10,2025-07-17,North America,Canada,Consumer,Apparel,Accessories,1,355.82,0.2,284.66,31.44,12.81,Low
MRG-2025-14879,2025-07-10,2025-07-17,Europe,United Kingdom,Corporate,Apparel,Activewear,4,420.02,0.1,1512.07,42.76,26.64,Low
MRG-2025-15059,2025-07-11,2025-07-13,Europe,France,Home Office,Electronics,Accessories,4,244.91,0.0,979.64,233.94,30.6,Medium
MRG-2025-11402,2025-07-11,2025-07-17,Europe,United Kingdom,Home Office,Electronics,Accessories,5,209.03,0.05,992.89,334.53,17.0,Low
MRG-2025-11019,2025-07-11,2025-07-16,APAC,Australia,Consumer,Apparel,Outerwear,5,31.03,0.0,155.15,36.34,28.31,Low
MRG-2025-15704,2025-07-11,2025-07-17,Europe,Germany,Consumer,Electronics,Wearables,3,328.47,0.3,689.79,75.04,21.86,High
MRG-2025-11667,2025-07-11,2025-07-14,Europe,Spain,Home Office,Apparel,Accessories,1,72.14,0.15,61.32,14.61,13.52,Low
MRG-2025-15975,2025-07-11,2025-07-14,North America,Mexico,Corporate,Home & Living,Kitchenware,1,168.43,0.1,151.59,6.38,10.06,Medium
MRG-2025-14329,2025-07-11,2025-07-17,North America,United States,Consumer,Apparel,Activewear,11,67.51,0.3,519.83,-2.67,54.04,Low
MRG-2025-14780,2025-07-12,2025-07-18,North America,Canada,Corporate,Home & Living,Bedding,9,106.11,0.0,954.99,165.22,19.04,Medium
MRG-2025-15013,2025-07-12,2025-07-13,Europe,France,Consumer,Home & Living,Decor,10,286.24,0.0,2862.4,995.73,63.93,Medium
MRG-2025-11507,2025-07-12,2025-07-19,North America,Canada,Consumer,Apparel,Footwear,2,286.51,0.3,401.11,44.65,14.96,High
MRG-2025-11605,2025-07-12,2025-07-15,APAC,India,Consumer,Home & Living,Furniture,1,353.35,0.05,335.68,70.65,14.42,Low
MRG-2025-14785,2025-07-12,2025-07-16,North America,Mexico,Consumer,Electronics,Wearables,3,387.37,0.1,1045.9,101.73,18.31,Medium
MRG-2025-10531,2025-07-13,2025-07-18,North America,United States,Consumer,Home & Living,Bedding,6,428.81,0.0,2572.86,565.87,21.74,Medium
MRG-2025-11776,2025-07-13,2025-07-18,Europe,Spain,Home Office,Electronics,Accessories,1,139.6,0.2,111.68,7.66,11.55,Medium
MRG-2025-11241,2025-07-13,2025-07-17,APAC,Australia,Corporate,Electronics,Audio,7,289.35,0.0,2025.45,456.84,24.47,Medium
MRG-2025-11086,2025-07-13,2025-07-20,North America,United States,Consumer,Electronics,Wearables,8,414.23,0.0,3313.84,705.44,27.91,High
MRG-2025-10208,2025-07-13,2025-07-17,North America,Canada,Home Office,Apparel,Accessories,3,62.78,0.05,178.92,41.16,28.88,Low
MRG-2025-13228,2025-07-13,2025-07-19,Europe,Germany,Home Office,Electronics,Smart Home,11,400.09,0.0,4400.99,1423.75,33.88,Low
MRG-2025-10106,2025-07-13,2025-07-20,North America,United States,Home Office,Apparel,Outerwear,2,401.5,0.0,803.0,194.22,7.08,Medium
MRG-2025-10548,2025-07-13,2025-07-17,North America,Canada,Consumer,Home & Living,Kitchenware,10,162.43,0.0,1624.3,216.52,66.25,Medium
MRG-2025-13277,2025-07-13,2025-07-15,North America,United States,Home Office,Home & Living,Kitchenware,10,141.15,0.15,1199.77,254.15,35.0,Low
MRG-2025-12561,2025-07-13,2025-07-17,Europe,United Kingdom,Consumer,Apparel,Accessories,8,149.64,0.3,837.98,-125.7,63.71,Medium
MRG-2025-10793,2025-07-14,2025-07-21,Europe,United Kingdom,Consumer,Electronics,Accessories,6,121.68,0.3,511.06,40.01,30.23,High
MRG-2025-14185,2025-07-14,2025-07-22,APAC,India,Home Office,Home & Living,Furniture,3,190.82,0.05,543.84,100.95,17.41,Low
MRG-2025-13369,2025-07-14,2025-07-17,Europe,United Kingdom,Consumer,Electronics,Wearables,11,64.5,0.3,496.65,21.5,57.17,High
MRG-2025-14979,2025-07-14,2025-07-15,North America,Mexico,Corporate,Home & Living,Kitchenware,6,433.18,0.05,2469.13,410.21,26.72,Medium
MRG-2025-11841,2025-07-14,2025-07-15,North America,Mexico,Home Office,Electronics,Smart Home,3,15.98,0.2,38.35,6.72,14.79,Low
MRG-2025-10817,2025-07-14,2025-07-21,Europe,Spain,Corporate,Electronics,Audio,7,240.12,0.15,1428.71,126.05,38.33,Medium
MRG-2025-15992,2025-07-14,2025-07-21,North America,United States,Corporate,Electronics,Smart Home,11,179.63,0.15,1679.54,112.71,66.52,Low
MRG-2025-10574,2025-07-15,2025-07-20,North America,United States,Corporate,Home & Living,Furniture,10,105.73,0.1,951.57,-15.82,31.25,Low
MRG-2025-14877,2025-07-15,2025-07-19,North America,Mexico,Corporate,Electronics,Wearables,11,268.58,0.0,2954.38,983.93,81.14,Low
MRG-2025-11764,2025-07-16,2025-07-19,Europe,Spain,Consumer,Electronics,Accessories,7,175.38,0.05,1166.28,80.38,31.61,High
MRG-2025-13858,2025-07-16,2025-07-18,APAC,Australia,Consumer,Home & Living,Bedding,3,293.91,0.0,881.73,142.55,21.06,Low
MRG-2025-14865,2025-07-16,2025-07-22,Europe,France,Consumer,Home & Living,Kitchenware,1,141.85,0.0,141.85,53.31,15.22,Low
MRG-2025-10072,2025-07-16,2025-07-23,North America,Mexico,Consumer,Home & Living,Kitchenware,8,328.79,0.2,2104.26,210.82,34.21,Medium
MRG-2025-15472,2025-07-17,2025-07-25,Europe,United Kingdom,Consumer,Electronics,Wearables,6,276.1,0.15,1408.11,28.77,32.88,Medium
MRG-2025-14981,2025-07-17,2025-07-24,APAC,Japan,Consumer,Electronics,Accessories,5,149.26,0.05,708.98,273.11,25.41,Low
MRG-2025-12243,2025-07-17,2025-07-25,Europe,France,Consumer,Home & Living,Decor,10,303.31,0.3,2123.17,90.23,44.05,Medium
MRG-2025-13366,2025-07-17,2025-07-25,North America,Canada,Consumer,Home & Living,Bedding,11,204.26,0.0,2246.86,428.73,79.0,High
MRG-2025-14515,2025-07-17,2025-07-23,APAC,Australia,Corporate,Electronics,Audio,4,419.51,0.05,1594.14,152.65,19.04,Medium
MRG-2025-15754,2025-07-18,2025-07-24,North America,United States,Home Office,Electronics,Audio,1,105.35,0.0,105.35,23.84,14.62,Medium
MRG-2025-15404,2025-07-18,2025-07-24,North America,United States,Consumer,Apparel,Outerwear,5,306.6,0.15,1303.05,38.64,33.26,Low
MRG-2025-13916,2025-07-18,2025-07-20,North America,Mexico,Corporate,Apparel,Accessories,2,381.16,0.3,533.62,-80.04,11.49,High
MRG-2025-13912,2025-07-18,2025-07-20,APAC,Singapore,Consumer,Apparel,Activewear,7,319.77,0.3,1566.87,125.6,11.06,Medium
MRG-2025-14449,2025-07-18,2025-07-21,APAC,India,Corporate,Electronics,Accessories,1,271.11,0.3,189.78,19.29,5.1,Low
MRG-2025-13981,2025-07-19,2025-07-24,Europe,France,Corporate,Apparel,Outerwear,4,227.69,0.0,910.76,304.89,21.96,Low
MRG-2025-15261,2025-07-19,2025-07-24,North America,United States,Corporate,Home & Living,Kitchenware,3,31.01,0.3,65.12,4.16,17.11,Low
MRG-2025-15570,2025-07-19,2025-07-20,North America,United States,Consumer,Electronics,Accessories,4,56.34,0.0,225.36,38.2,15.63,High
MRG-2025-10353,2025-07-19,2025-07-21,APAC,Singapore,Consumer,Electronics,Accessories,2,132.34,0.2,211.74,18.84,10.77,Low
MRG-2025-14433,2025-07-19,2025-07-24,North America,Mexico,Home Office,Apparel,Accessories,5,366.46,0.1,1649.07,495.86,10.02,Low
MRG-2025-12007,2025-07-19,2025-07-20,North America,Mexico,Consumer,Home & Living,Furniture,1,327.58,0.3,229.31,31.96,12.27,Medium
MRG-2025-15785,2025-07-19,2025-07-21,APAC,Australia,Consumer,Apparel,Outerwear,7,360.56,0.0,2523.92,493.16,54.04,Low
MRG-2025-14248,2025-07-19,2025-07-22,APAC,Japan,Consumer,Electronics,Smart Home,9,242.93,0.0,2186.37,780.83,58.28,Medium
MRG-2025-12938,2025-07-20,2025-07-28,North America,United States,Consumer,Home & Living,Kitchenware,11,60.23,0.1,596.28,131.58,72.57,Medium
MRG-2025-14698,2025-07-20,2025-07-21,Europe,United Kingdom,Home Office,Home & Living,Decor,5,197.56,0.05,938.41,89.91,18.68,Medium
MRG-2025-11700,2025-07-20,2025-07-24,North America,Mexico,Consumer,Apparel,Accessories,3,14.32,0.3,30.07,5.92,15.55,Low
MRG-2025-10604,2025-07-20,2025-07-26,Europe,France,Home Office,Electronics,Smart Home,11,60.68,0.3,467.24,34.36,36.02,Medium
MRG-2025-11881,2025-07-20,2025-07-23,Europe,Germany,Consumer,Home & Living,Decor,10,399.55,0.15,3396.17,354.67,33.75,Low
MRG-2025-13257,2025-07-20,2025-07-24,APAC,Australia,Consumer,Apparel,Accessories,7,196.04,0.0,1372.28,523.34,15.21,Medium
MRG-2025-10081,2025-07-21,2025-07-28,North America,United States,Consumer,Electronics,Audio,5,404.09,0.0,2020.45,230.6,32.46,High
